,date,text,favorite_count,favorited,language,geocode,retweet count,retweeted,coordinates,candidate,party,sentiment
147,2016-05-14 21:46:59,"RT @ApplePieEnglish: Rescue &amp; Un-hostage the #Bernie pizza, feed our delegates NOW!  #ElectionFraud #DropOutHillary #NeverHillary https://t",0,False,en,,3,False,,1,1,0.0
148,2016-05-14 21:46:07,"Rescue &amp; Un-hostage the #Bernie pizza, feed our delegates NOW!  #ElectionFraud #DropOutHillary #NeverHillary https://t.co/9N5JzMkP1K",3,False,en,,3,False,,1,1,0.0
149,2016-05-14 21:19:41,Hope a Democrat primaries #Bernie in VT in 2018. I will happily donate. @AlGiordano,12,False,en,,7,False,,1,1,0.8
150,2016-05-14 21:09:54,"RT @portersure: @nick2crosby threatening children in E. LA. Makes #bernie seem more Trump.
1 of many reasons #IMWITHHER.",0,False,en,,10,False,,1,1,0.5
151,2016-05-14 20:07:00,#DropOutHillary #NeverHillary #HillaryNeoCon #HillaryIsRepublican #BernieOrBust #FeelTheBern #SpreadTheBern #Bernie https://t.co/4kaOlpG8z8,0,False,und,,0,False,,1,1,0.0
152,2016-05-14 19:11:58,RT @berningman16: #DropOutHillary because #Bernie unites the 99%. https://t.co/Mw8sQeCZ0X,0,False,en,,558,False,,1,1,0.0
153,2016-05-14 18:29:35,RT @berningman16: #DropOutHillary because #Bernie unites the 99%. https://t.co/Mw8sQeCZ0X,0,False,en,,558,False,,1,1,0.0
154,2016-05-14 17:59:32,RT @FunLovingBeast: @Democrats This Is Your Wake Up Call. 91% of Bernie supporters will not vote for #HillaryClinton! https://t.co/vwQvoquV,0,False,en,,26,False,,1,1,0.0
155,2016-05-14 17:58:51,RT @oaklandbern: .@ThatBernieGuy  Latest Reuters poll shows #Bernie beats HRC nationally 43.6% to 38.5%!  https://t.co/vEpcPZqKB8,0,False,en,,3,False,,1,1,0.625
156,2016-05-14 17:28:02,RT @oaklandbern: .@ThatBernieGuy  Latest Reuters poll shows #Bernie beats HRC nationally 43.6% to 38.5%!  https://t.co/vEpcPZqKB8,0,False,en,,3,False,,1,1,0.625
157,2016-05-14 17:26:07,RT @oaklandbern: .@ThatBernieGuy  Latest Reuters poll shows #Bernie beats HRC nationally 43.6% to 38.5%!  https://t.co/vEpcPZqKB8,0,False,en,,3,False,,1,1,0.625
158,2016-05-14 15:05:45,RT @uberyacht: @burberryant #shutHERout #ORPrimary 75% #Bernie @ the #CAPrimary then #DropOutHillary she can't beat #DonTheCon  https://t.c,0,False,en,,1,False,,1,1,0.0
159,2016-05-14 14:55:59,RT @oaklandbern: .@SharetheBern  Latest Reuters poll shows #Bernie beats HRC nationally 43.6% to 38.5%!  https://t.co/vEpcPZqKB8,0,False,en,,1,False,,1,1,0.625
160,2016-05-14 14:46:57,@abowersock #shutHERout #ORPrimary 75% #Bernie @ the #CAPrimary then #DropOutHillary she can't beat #DonTheCon https://t.co/ohtU9zc6BN,2,False,en,,0,False,,1,1,0.0
161,2016-05-14 14:46:24,RT @FunLovingBeast: @Democrats This Is Your Wake Up Call. 91% of Bernie supporters will not vote for #HillaryClinton! https://t.co/vwQvoquV,0,False,en,,26,False,,1,1,0.0
162,2016-05-14 14:42:08,RT @uberyacht: @i_sing_my_heart #shutHERout #ORPrimary 75% #Bernie @ the #CAPrimary then #DropOutHillary she can't beat #DonTheCon https://,0,False,en,,8,False,,1,1,0.0
163,2016-05-14 14:26:13,81.6% vote 4 @BernieSanders ALASKA so @DWStweets visit (arranged a year ago) to explain #Bernie better v #DonTheCon https://t.co/27G2viTm7m,0,False,en,,0,False,,1,1,0.5
164,2016-05-14 14:21:45,#Bernie+#Trogdor powerup delivery in our free game! @SenSanders @BernieSanders @Jam_PAC2016 https://t.co/bL7jH5Vpaz #FeeltheBern,0,False,en,,0,False,,1,1,-0.05
165,2016-05-14 14:13:18,RT @uberyacht: @People4Bernie #shutHERout #ORPrimary 75% #Bernie @ the #CAPrimary then #DropOutHillary she can't beat #DonTheCon https://t.,0,False,en,,5,False,,1,1,0.0
166,2016-05-14 13:59:26,@i_sing_my_heart #shutHERout #ORPrimary 75% #Bernie @ the #CAPrimary then #DropOutHillary she can't beat #DonTheCon https://t.co/2KUXtxeQ9G,10,False,en,,8,False,,1,1,0.0
167,2016-05-14 13:56:21,RT @uberyacht: @People4Bernie #shutHERout #ORPrimary 75% #Bernie @ the #CAPrimary then #DropOutHillary she can't beat #DonTheCon https://t.,0,False,en,,5,False,,1,1,0.0
168,2016-05-14 13:52:34,@burberryant #shutHERout #ORPrimary 75% #Bernie @ the #CAPrimary then #DropOutHillary she can't beat #DonTheCon  https://t.co/kradTN9XNk,1,False,en,,1,False,,1,1,0.0
169,2016-05-14 13:52:21,RT @uberyacht: @People4Bernie #shutHERout #ORPrimary 75% #Bernie @ the #CAPrimary then #DropOutHillary she can't beat #DonTheCon https://t.,0,False,en,,5,False,,1,1,0.0
170,2016-05-14 13:51:49,RT @uberyacht: @People4Bernie #shutHERout #ORPrimary 75% #Bernie @ the #CAPrimary then #DropOutHillary she can't beat #DonTheCon https://t.,0,False,en,,5,False,,1,1,0.0
171,2016-05-14 13:51:14,RT @uberyacht: @People4Bernie #shutHERout #ORPrimary 75% #Bernie @ the #CAPrimary then #DropOutHillary she can't beat #DonTheCon https://t.,0,False,en,,5,False,,1,1,0.0
172,2016-05-14 13:45:58,@People4Bernie #shutHERout #ORPrimary 75% #Bernie @ the #CAPrimary then #DropOutHillary she can't beat #DonTheCon https://t.co/ej10dvZvXa,5,False,en,,5,False,,1,1,0.0
173,2016-05-14 13:38:01,@laguna4bernie #shutHERout #ORPrimary 75% #Bernie @ the #CAPrimary then #DropOutHillary she can't beat #DonTheCon https://t.co/kAJx8lXSP9,0,False,en,,0,False,,1,1,0.0
174,2016-05-14 13:29:33,RT @berningman16: #DropOutHillary because #Bernie unites the 99%. https://t.co/Mw8sQeCZ0X,0,False,en,,558,False,,1,1,0.0
175,2016-05-14 11:44:33,RT @uberyacht: Watched show: Good Job @MMFlint @billmaher - more liveTV please #Bernie needs to win 2 to 1 over Hillary here on in https://,0,False,en,,1,False,,1,1,0.666666666667
176,2016-05-14 11:43:23,Watched show: Good Job @MMFlint @billmaher - more liveTV please #Bernie needs to win 2 to 1 over Hillary here on in https://t.co/DTY8JNYNPP,1,False,en,,1,False,,1,1,0.666666666667
177,2016-05-14 11:38:05,BY THE WAY the anti-science people [GOP/Drumpf] will do nothing to try to turn the constant rise: WHO CAN? #Bernie  https://t.co/VrctXBUpTD,0,False,en,,0,False,,1,1,0.0
178,2016-05-14 09:18:51,RT @ArtistGeneral: A CALL TO ARTS UPT8 https://t.co/ezsEnSrMvW #poetry #music #photography #art #innovation #memes #bernie #Gallery #cultur,0,False,en,,1,False,,1,1,0.0
179,2016-05-14 09:18:23,A CALL TO ARTS UPT8 https://t.co/ezsEnSrMvW #poetry #music #photography #art #innovation #memes #bernie #Gallery #culture #npr #DeepMind,2,False,en,,1,False,,1,1,0.0
180,2016-05-14 06:36:48,#caprimary #orprimary #feelthebern #sanders #berniesandersforprez #bernie #berniesanders #bernie2016 #CA #OR #NM https://t.co/QC1fSIAVdJ,1,False,und,,0,False,,1,1,0.0
181,2016-05-14 06:28:20,"Chicago billionaires ""Californian newspaper"" endorses Mrs. Benghazi #bernie #berniesanders #bernie2016 #CA #OR #NM https://t.co/7wOr8lkCdS",0,False,en,,0,False,,1,1,0.0
182,2016-05-14 05:42:52,#berniesanders #bernie #Feelthebern #Bernie2016 #KY #kyprimary #democraticprimary #caprimary #mtprimary #orprimary https://t.co/UFu1UJv95t,0,False,und,,0,False,,1,1,0.0
183,2016-05-14 05:30:35,#berniesanders #bernie #Feelthebern #Bernie2016 #KY #kyprimary #democraticprimary #caprimary #mtprimary #orprimary  https://t.co/HvG5DRfzDt,1,False,und,,1,False,,1,1,0.0
184,2016-05-14 05:20:37,RT @FunLovingBeast: @Democrats This Is Your Wake Up Call. 91% of Bernie supporters will not vote for #HillaryClinton! https://t.co/vwQvoquV,0,False,en,,26,False,,1,1,0.0
185,2016-05-14 05:13:50,RT @kierobar: Close to 80% for #Bernie in #Oregon #OregonPrimary #CaliforniaPrimary #NM #NJ #PR #KY #USVI #MT #Portland  https://t.co/2bysl,0,False,en,,3,False,,1,1,0.0
186,2016-05-14 05:09:43,RT @kierobar: Close to 80% for #Bernie in #Oregon #OregonPrimary #CaliforniaPrimary #NM #NJ #PR #KY #USVI #MT #Portland  https://t.co/2bysl,0,False,en,,3,False,,1,1,0.0
187,2016-05-14 04:54:00,RT @FunLovingBeast: @Democrats This Is Your Wake Up Call. 91% of Bernie supporters will not vote for #HillaryClinton! https://t.co/vwQvoquV,0,False,en,,26,False,,1,1,0.0
188,2016-05-14 04:45:15,RT @FunLovingBeast: @Democrats This Is Your Wake Up Call. 91% of Bernie supporters will not vote for #HillaryClinton! https://t.co/vwQvoquV,0,False,en,,26,False,,1,1,0.0
189,2016-05-14 04:44:12,RT @kierobar: Sanders supporters feel the Bern during his rally in Fargo #berniesanders #bernie #Feelthebern #Bernie2016 https://t.co/Rojxp,0,False,en,,3,False,,1,1,0.0
190,2016-05-14 04:41:52,RT @kierobar: Sanders supporters feel the Bern during his rally in Fargo #berniesanders #bernie #Feelthebern #Bernie2016 https://t.co/Rojxp,0,False,en,,3,False,,1,1,0.0
191,2016-05-15 19:33:47,"RT @AAPIforBernie: WHY LIE ABOUT THIS? Because she's pathological. Because @HillaryClinton will SAY ANYTHING
#feelthebern #neverhillary htt",0,False,en,,19,False,,1,1,0.0
192,2016-05-15 19:28:18,"RT @AAPIforBernie: Exactly 
You do not stay home
You do not get discouraged
You vote. 
And you vote NO to @HillaryClinton #feelthebern http",0,False,en,,15,False,,1,1,0.25
193,2016-05-15 19:16:47,"RT @AAPIforBernie: I mean really @peterdaou how do you write this w a straight face? You go, you activist you @NomikiKonst #FeelTheBern htt",0,False,en,,12,False,,1,1,0.0291666666667
194,2016-05-15 19:11:54,"RT @AAPIforBernie: This is what MY US Senator who's lost her goddamn mind looks like. And screw you, too, @BarbaraBoxer. #feelthebern
https",0,False,en,,36,False,,1,1,0.0
195,2016-05-15 19:06:49,#FeelTheBern #Momentum https://t.co/udtY1MJwWW,0,False,und,,0,False,,1,1,0.0
196,2016-05-15 19:06:36,"When #FeelTheBern sexist agitators aren't coddled they resort to calling you a ""bitch"" faster than a Bernie finger can wag in a woman's face",1,False,en,,0,False,,1,1,0.0
197,2016-05-15 19:06:24,"The #DNC keeps giving us reasons NOT to unite. #FeelTheBern 
https://t.co/d85oFi7u7z",0,False,en,,0,False,,1,1,0.0
198,2016-05-15 19:06:17,@daSHANNIMAL @LIVE105 #feeltheBern @Baytobreakers https://t.co/2jRQOKt3w5,1,False,und,,0,False,,1,1,0.0
199,2016-05-15 19:03:23,In a democracy we must be able to trust that our votes count.  #FeelTheBern  https://t.co/NFRBDKcMo3 via @Change,0,False,en,,0,False,,1,1,0.5
200,2016-05-15 19:01:58,"RT @AAPIforBernie: Sometimes, people may have to lie.
What's dangerous is when Hillary lies for NO REASON. #neverhillary #feelthebern https",0,False,en,,20,False,,1,1,-0.6
201,2016-05-15 18:52:46,"RT @AAPIforBernie: I mean really @peterdaou how do you write this w a straight face? You go, you activist you @NomikiKonst #FeelTheBern htt",0,False,en,,12,False,,1,1,0.0291666666667
202,2016-05-15 18:52:05,"RT @AAPIforBernie: I mean really @peterdaou how do you write this w a straight face? You go, you activist you @NomikiKonst #FeelTheBern htt",0,False,en,,12,False,,1,1,0.0291666666667
203,2016-05-15 18:50:23,"RT @AAPIforBernie: I mean really @peterdaou how do you write this w a straight face? You go, you activist you @NomikiKonst #FeelTheBern htt",0,False,en,,12,False,,1,1,0.0291666666667
204,2016-05-15 18:43:23,#FeelTheBern https://t.co/DOJZyDvT2Y,0,False,und,,0,False,,1,1,0.0
205,2016-05-15 18:42:54,RT @AAPIforBernie: It's our turn #CAPrimary. Say NO MORE to #corruption. #neverhillary #bernieorbust #californiaprimary #feelthebern https:,0,False,en,,177,False,,1,1,-0.25
206,2016-05-15 18:39:37,"RT @AAPIforBernie: For the National Convention, I'mma call in the @USArmy. They can keep their po-po. #feelthebern #nvdemconvention  https:",0,False,en,,2,False,,1,1,0.0
207,2016-05-15 18:39:28,"RT @AAPIforBernie: Yes, PLEASE draw that conclusion. The beauty of it is, I've made clear 10X that I do not care what you think. @ASFried #",0,False,en,,1,False,,1,1,0.1
208,2016-05-15 18:37:45,RT @AAPIforBernie: There's no dimension where THAT MESSAGE is an attempt at unifying. That was a big fuck you. #feelthebern @Of_the_People7,0,False,en,,3,False,,1,1,-0.2
209,2016-05-15 18:37:27,"RT @AAPIforBernie: This is what MY US Senator who's lost her goddamn mind looks like. And screw you, too, @BarbaraBoxer. #feelthebern
https",0,False,en,,36,False,,1,1,0.0
210,2016-05-15 18:34:28,RT @AAPIforBernie: You tend to get big balls when you have the establishment standing behind you. Typical bully behavior. @dennis_reichel @,0,False,en,,2,False,,1,1,-0.188888888889
211,2016-05-15 18:29:48,"Riiiiight, @ASFried. OK then, goodbye. :)
(What did I say, @scoutstandup lol. Now I'm outta here. Brunch time!)
#feelthebern, people!",4,False,en,,0,False,,1,1,0.666666666667
212,2016-05-15 18:28:46,RT @AAPIforBernie: There's no dimension where THAT MESSAGE is an attempt at unifying. That was a big fuck you. #feelthebern @Of_the_People7,0,False,en,,3,False,,1,1,-0.2
213,2016-05-15 18:25:58,"RT @AAPIforBernie: For the National Convention, I'mma call in the @USArmy. They can keep their po-po. #feelthebern #nvdemconvention  https:",0,False,en,,2,False,,1,1,0.0
214,2016-05-15 18:22:19,"For the National Convention, I'mma call in the @USArmy. They can keep their po-po. #feelthebern #nvdemconvention  https://t.co/Yu5Cps7lNz",4,False,en,,2,False,,1,1,0.0
215,2016-05-15 18:20:12,"RT @AAPIforBernie: Exactly 
You do not stay home
You do not get discouraged
You vote. 
And you vote NO to @HillaryClinton #feelthebern http",0,False,en,,15,False,,1,1,0.25
216,2016-05-15 18:18:01,RT @AAPIforBernie: It's our turn #CAPrimary. Say NO MORE to #corruption. #neverhillary #bernieorbust #californiaprimary #feelthebern https:,0,False,en,,177,False,,1,1,-0.25
217,2016-05-15 18:17:20,"RT @AAPIforBernie: This is what MY US Senator who's lost her goddamn mind looks like. And screw you, too, @BarbaraBoxer. #feelthebern
https",0,False,en,,36,False,,1,1,0.0
218,2016-05-15 18:14:52,"I know Michael, I know......

#DeezNuts2016 #FeelTheBern #DonaldDrumpf https://t.co/vdawT7WO0g",0,False,en,,0,False,,1,1,0.0
219,2016-05-15 18:13:03,Trump supporters take note #FeelTheBern #NeverHillary  https://t.co/PjcJlA8Qry,1,False,en,,0,False,,1,1,0.0
220,2016-05-15 18:08:48,"RT @AAPIforBernie: A Hillary Clinton supporter wants to tell US how to build ""a movement"" lol. #SundayMorningFunny #feelthebern https://t.c",0,False,en,,4,False,,1,1,0.5
221,2016-05-15 18:08:22,"RT @AAPIforBernie: A Hillary Clinton supporter wants to tell US how to build ""a movement"" lol. #SundayMorningFunny #feelthebern https://t.c",0,False,en,,4,False,,1,1,0.5
222,2016-05-15 18:07:58,RT @AAPIforBernie: You tend to get big balls when you have the establishment standing behind you. Typical bully behavior. @dennis_reichel @,0,False,en,,2,False,,1,1,-0.188888888889
223,2016-05-15 18:06:07,REPUBLICANS  and 1% backing #HRC #FeelTheBern https://t.co/UVlg8hbp4I,0,False,en,,0,False,,1,1,0.0
224,2016-05-15 18:04:47,"RT @AAPIforBernie: Exactly 
You do not stay home
You do not get discouraged
You vote. 
And you vote NO to @HillaryClinton #feelthebern http",0,False,en,,15,False,,1,1,0.25
225,2016-05-15 18:04:40,"RT @AAPIforBernie: Exactly 
You do not stay home
You do not get discouraged
You vote. 
And you vote NO to @HillaryClinton #feelthebern http",0,False,en,,15,False,,1,1,0.25
226,2016-05-15 18:04:06,"RT @AAPIforBernie: WHY LIE ABOUT THIS? Because she's pathological. Because @HillaryClinton will SAY ANYTHING
#feelthebern #neverhillary htt",0,False,en,,19,False,,1,1,0.0
227,2016-05-15 18:03:32,"RT @AAPIforBernie: Exactly 
You do not stay home
You do not get discouraged
You vote. 
And you vote NO to @HillaryClinton #feelthebern http",0,False,en,,15,False,,1,1,0.25
228,2016-05-15 18:02:01,"RT @AAPIforBernie: Exactly 
You do not stay home
You do not get discouraged
You vote. 
And you vote NO to @HillaryClinton #feelthebern http",0,False,en,,15,False,,1,1,0.25
229,2016-05-15 18:00:57,"RT @AAPIforBernie: Exactly 
You do not stay home
You do not get discouraged
You vote. 
And you vote NO to @HillaryClinton #feelthebern http",0,False,en,,15,False,,1,1,0.25
230,2016-05-15 17:59:47,"RT @AAPIforBernie: A Hillary Clinton supporter wants to tell US how to build ""a movement"" lol. #SundayMorningFunny #feelthebern https://t.c",0,False,en,,4,False,,1,1,0.5
231,2016-05-15 17:59:41,RT @AAPIforBernie: There's no dimension where THAT MESSAGE is an attempt at unifying. That was a big fuck you. #feelthebern @Of_the_People7,0,False,en,,3,False,,1,1,-0.2
232,2016-05-15 17:59:40,You tend to get big balls when you have the establishment standing behind you. Typical bully behavior. @dennis_reichel @ASFried #feelthebern,5,False,en,,2,False,,1,1,-0.188888888889
233,2016-05-15 17:57:27,"Now for the 12th time, @ASFried I will share w/ many, many--almost anyone--just not you. Still not getting thru, huh? #feelthebern",0,False,en,,0,False,,1,1,0.5
234,2016-05-15 17:56:49,"RT @AAPIforBernie: This is what MY US Senator who's lost her goddamn mind looks like. And screw you, too, @BarbaraBoxer. #feelthebern
https",0,False,en,,36,False,,1,1,0.0
235,2016-05-15 17:55:20,"A Hillary Clinton supporter wants to tell US how to build ""a movement"" lol. #SundayMorningFunny #feelthebern https://t.co/sO8Bl0OpWf",5,False,en,,4,False,,1,1,0.5
236,2016-05-15 17:55:17,"RT @AAPIforBernie: I was going to steer clear of the Dem convention. Philly in July, no thanks
After #nvdemconvention I'm now thinking of g",0,False,en,,10,False,,1,1,6.93889390391e-18
237,2016-05-15 17:52:51,"RT @AAPIforBernie: I was going to steer clear of the Dem convention. Philly in July, no thanks
After #nvdemconvention I'm now thinking of g",0,False,en,,10,False,,1,1,6.93889390391e-18
238,2016-05-15 17:52:16,#BernieOrBust #FeelTheBern #StillSanders #ElectionFraud #DropOutHillary #SeeYouInPhilly #FreeThe64 #RemoveLange https://t.co/YmP7GVlLND,0,False,und,,0,False,,1,1,0.0
239,2016-05-15 17:51:09,Nader: Clinton winning by 'dictatorship' https://t.co/06ocAtDJyD #FeelTheBern #DropOutHillary,0,False,en,,0,False,,1,1,0.5
240,2016-05-15 17:51:02,"RT @AAPIforBernie: Sometimes, people may have to lie.
What's dangerous is when Hillary lies for NO REASON. #neverhillary #feelthebern https",0,False,en,,20,False,,1,1,-0.6
241,2016-05-15 17:47:23,"RT @AAPIforBernie: This is what MY US Senator who's lost her goddamn mind looks like. And screw you, too, @BarbaraBoxer. #feelthebern
https",0,False,en,,36,False,,1,1,0.0
242,2016-05-15 17:43:48,More shady business from Hilary and get supporters. Our democracy is being robbed. #FeelTheBern https://t.co/LXYJ2qBEyU,1,False,en,,0,False,,1,1,0.125
243,2016-05-15 17:40:54,"RT @AAPIforBernie: This is what MY US Senator who's lost her goddamn mind looks like. And screw you, too, @BarbaraBoxer. #feelthebern
https",0,False,en,,36,False,,1,1,0.0
244,2016-05-15 17:40:09,"RT @AAPIforBernie: This is what MY US Senator who's lost her goddamn mind looks like. And screw you, too, @BarbaraBoxer. #feelthebern
https",0,False,en,,36,False,,1,1,0.0
245,2016-05-15 17:38:57,"RT @AAPIforBernie: Exactly 
You do not stay home
You do not get discouraged
You vote. 
And you vote NO to @HillaryClinton #feelthebern http",0,False,en,,15,False,,1,1,0.25
246,2016-05-15 17:38:41,"RT @AAPIforBernie: #ItsNotRadicaltoSay that we should take care of the very ones who took care of us. The elderly, the veterans &amp; the plane",0,False,en,,17,False,,1,1,0.2
247,2016-05-15 17:38:22,"RT @AAPIforBernie: WHY LIE ABOUT THIS? Because she's pathological. Because @HillaryClinton will SAY ANYTHING
#feelthebern #neverhillary htt",0,False,en,,19,False,,1,1,0.0
248,2016-05-15 17:37:03,"RT @AAPIforBernie: Exactly 
You do not stay home
You do not get discouraged
You vote. 
And you vote NO to @HillaryClinton #feelthebern http",0,False,en,,15,False,,1,1,0.25
249,2016-05-15 17:36:49,"Yes, PLEASE draw that conclusion. The beauty of it is, I've made clear 10X that I do not care what you think. @ASFried #feelthebern",1,False,en,,1,False,,1,1,0.1
250,2016-05-15 17:36:26,"RT @AAPIforBernie: Exactly 
You do not stay home
You do not get discouraged
You vote. 
And you vote NO to @HillaryClinton #feelthebern http",0,False,en,,15,False,,1,1,0.25
251,2016-05-15 17:33:08,"RT @AAPIforBernie: This is what MY US Senator who's lost her goddamn mind looks like. And screw you, too, @BarbaraBoxer. #feelthebern
https",0,False,en,,36,False,,1,1,0.0
252,2016-05-15 17:32:28,"RT @AAPIforBernie: Sometimes, people may have to lie.
What's dangerous is when Hillary lies for NO REASON. #neverhillary #feelthebern https",0,False,en,,20,False,,1,1,-0.6
253,2016-05-15 17:32:23,"RT @AAPIforBernie: I was going to steer clear of the Dem convention. Philly in July, no thanks
After #nvdemconvention I'm now thinking of g",0,False,en,,10,False,,1,1,6.93889390391e-18
254,2016-05-15 17:32:12,RT @AAPIforBernie: Continue trying to get it because your first attempt is a #FAIL. Try again. @ASFried @DuncanChesley #feelthebern,0,False,en,,1,False,,1,1,-0.125
255,2016-05-15 17:32:08,"RT @AAPIforBernie: Sometimes, people may have to lie.
What's dangerous is when Hillary lies for NO REASON. #neverhillary #feelthebern https",0,False,en,,20,False,,1,1,-0.6
256,2016-05-15 17:32:02,"RT @AAPIforBernie: Don't talk shit about GOP when we're this corrupt. We make Nixon look ethical. #caprimary #feelthebern #orprimary
https:",0,False,en,,3,False,,1,1,-0.166666666667
257,2016-05-15 17:30:27,"RT @AAPIforBernie: Sometimes, people may have to lie.
What's dangerous is when Hillary lies for NO REASON. #neverhillary #feelthebern https",0,False,en,,20,False,,1,1,-0.6
258,2016-05-15 17:30:26,"RT @AAPIforBernie: WHY LIE ABOUT THIS? Because she's pathological. Because @HillaryClinton will SAY ANYTHING
#feelthebern #neverhillary htt",0,False,en,,19,False,,1,1,0.0
259,2016-05-15 17:30:16,"RT @AAPIforBernie: Sometimes, people may have to lie.
What's dangerous is when Hillary lies for NO REASON. #neverhillary #feelthebern https",0,False,en,,20,False,,1,1,-0.6
260,2016-05-15 17:30:11,RT @AAPIforBernie: It's our turn #CAPrimary. Say NO MORE to #corruption. #neverhillary #bernieorbust #californiaprimary #feelthebern https:,0,False,en,,177,False,,1,1,-0.25
261,2016-05-15 17:29:17,RT @CAPrimary2016: This political corruption actually makes me nauseous. Like I want to throw up. God help us all. #FeelTheBern,0,False,en,,3,False,,1,1,0.0
262,2016-05-15 17:28:54,"Wearing my Birdie shirt.  Grocery delivery man says, ""Vote for Bernie!"" June 7, California! #feelthebern",2,False,en,,0,False,,1,1,0.0
263,2016-05-15 17:26:47,"RT @AAPIforBernie: Sometimes, people may have to lie.
What's dangerous is when Hillary lies for NO REASON. #neverhillary #feelthebern https",0,False,en,,20,False,,1,1,-0.6
264,2016-05-15 17:26:29,"RT @AAPIforBernie: Exactly 
You do not stay home
You do not get discouraged
You vote. 
And you vote NO to @HillaryClinton #feelthebern http",0,False,en,,15,False,,1,1,0.25
265,2016-05-15 17:26:25,"RT @AAPIforBernie: WHY LIE ABOUT THIS? Because she's pathological. Because @HillaryClinton will SAY ANYTHING
#feelthebern #neverhillary htt",0,False,en,,19,False,,1,1,0.0
266,2016-05-15 17:26:15,"RT @AAPIforBernie: LOL @ASFried let me repeat, if after this long on the planet you cannot see what's wrong w/ this, I cannot help you in o",0,False,en,,1,False,,1,1,0.0833333333333
267,2016-05-15 17:25:45,RT @AAPIforBernie: It's our turn #CAPrimary. Say NO MORE to #corruption. #neverhillary #bernieorbust #californiaprimary #feelthebern https:,0,False,en,,177,False,,1,1,-0.25
268,2016-05-15 17:25:23,"RT @AAPIforBernie: Don't talk shit about GOP when we're this corrupt. We make Nixon look ethical. #caprimary #feelthebern #orprimary
https:",0,False,en,,3,False,,1,1,-0.166666666667
269,2016-05-15 17:25:06,"RT @AAPIforBernie: Sometimes, people may have to lie.
What's dangerous is when Hillary lies for NO REASON. #neverhillary #feelthebern https",0,False,en,,20,False,,1,1,-0.6
270,2016-05-15 17:24:57,"RT @AAPIforBernie: Sometimes, people may have to lie.
What's dangerous is when Hillary lies for NO REASON. #neverhillary #feelthebern https",0,False,en,,20,False,,1,1,-0.6
271,2016-05-15 17:24:47,"RT @AAPIforBernie: This is what MY US Senator who's lost her goddamn mind looks like. And screw you, too, @BarbaraBoxer. #feelthebern
https",0,False,en,,36,False,,1,1,0.0
272,2016-05-15 17:24:21,#BernieOrBust #DropOutHillary #FeelTheBern #Oregon  https://t.co/VsSMLGXj11,0,False,und,,0,False,,1,1,0.0
273,2016-05-15 17:24:19,"RT @AAPIforBernie: WHY LIE ABOUT THIS? Because she's pathological. Because @HillaryClinton will SAY ANYTHING
#feelthebern #neverhillary htt",0,False,en,,19,False,,1,1,0.0
274,2016-05-15 17:23:44,RT @CAPrimary2016: This political corruption actually makes me nauseous. Like I want to throw up. God help us all. #FeelTheBern,0,False,en,,3,False,,1,1,0.0
275,2016-05-15 17:22:38,"RT @AAPIforBernie: Exactly 
You do not stay home
You do not get discouraged
You vote. 
And you vote NO to @HillaryClinton #feelthebern http",0,False,en,,15,False,,1,1,0.25
276,2016-05-15 17:22:36,"RT @AAPIforBernie: Exactly 
You do not stay home
You do not get discouraged
You vote. 
And you vote NO to @HillaryClinton #feelthebern http",0,False,en,,15,False,,1,1,0.25
277,2016-05-15 17:22:22,"RT @AAPIforBernie: Exactly 
You do not stay home
You do not get discouraged
You vote. 
And you vote NO to @HillaryClinton #feelthebern http",0,False,en,,15,False,,1,1,0.25
278,2016-05-15 17:21:47,"RT @AAPIforBernie: WHY LIE ABOUT THIS? Because she's pathological. Because @HillaryClinton will SAY ANYTHING
#feelthebern #neverhillary htt",0,False,en,,19,False,,1,1,0.0
279,2016-05-15 17:21:17,RT @AAPIforBernie: It's our turn #CAPrimary. Say NO MORE to #corruption. #neverhillary #bernieorbust #californiaprimary #feelthebern https:,0,False,en,,177,False,,1,1,-0.25
280,2016-05-15 17:21:16,RT @ApplePieEnglish: @TeenForBernie This man brings out best in ppl. Best living role model in America. #BernieOrBust #FeelTheBern #StillSa,0,False,en,,1,False,,1,1,1.0
281,2016-05-15 17:21:12,"(Made popcorn again.) You go, @AAPIforBernie! Good luck @ASFried! Hahahaha. #nvdemconvention #FeelTheBern",2,False,en,,0,False,,1,1,0.5375
282,2016-05-15 17:21:09,RT @AAPIforBernie: It's our turn #CAPrimary. Say NO MORE to #corruption. #neverhillary #bernieorbust #californiaprimary #feelthebern https:,0,False,en,,177,False,,1,1,-0.25
283,2016-05-15 17:20:56,"RT @AAPIforBernie: WHY LIE ABOUT THIS? Because she's pathological. Because @HillaryClinton will SAY ANYTHING
#feelthebern #neverhillary htt",0,False,en,,19,False,,1,1,0.0
284,2016-05-15 17:20:44,"RT @AAPIforBernie: WHY LIE ABOUT THIS? Because she's pathological. Because @HillaryClinton will SAY ANYTHING
#feelthebern #neverhillary htt",0,False,en,,19,False,,1,1,0.0
285,2016-05-15 17:20:13,"RT @AAPIforBernie: Sometimes, people may have to lie.
What's dangerous is when Hillary lies for NO REASON. #neverhillary #feelthebern https",0,False,en,,20,False,,1,1,-0.6
286,2016-05-15 17:19:53,"RT @AAPIforBernie: Exactly 
You do not stay home
You do not get discouraged
You vote. 
And you vote NO to @HillaryClinton #feelthebern http",0,False,en,,15,False,,1,1,0.25
